size_bhk,total_sqft,bath,balcony,furnishing,building_age,distance_to_major_office_km,gym_nearby,park_nearby,swimming_pool,food_delivery,has_ac,has_refrigerator,has_washing_machine,dist_to_metro_km,nearby_hospitals,commute_time_peak_mins,two_wheeler_parking,four_wheeler_parking,rent_price_inr_per_month,location_premium_index,availability_score,has_metro,has_2_wheeler_parking,has_4_wheeler_parking,area_type_Carpet Area,area_type_Super Built Up Area,property_type_Builder Floor,property_type_Independent House,facing_North,facing_North East,facing_South,facing_South East,facing_West,water_source_Borewell + Tanker,water_source_Cauvery,water_source_Cauvery + Borewell,water_source_Tanker,dietary_preference_Veg Only,zone_East,zone_North,zone_South,zone_West
3,2337.0,3,0,1,0,13.3,1,0,0,1,0,0,1,0.5,9,67,1,1,118956.0,33,2,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,556.0,1,1,1,0,8.8,0,1,0,1,1,0,0,10.0,3,50,3,1,12026.0,21,2,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
3,1785.0,3,0,1,0,3.0,0,1,0,1,0,0,0,0.5,3,19,2,1,66856.0,21,2,1,1,0,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
3,1539.0,3,3,1,0,13.2,0,0,0,1,0,0,1,10.0,1,60,3,1,32860.0,21,2,1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2,1452.0,2,0,1,0,9.0,0,1,0,1,0,0,0,0.3,1,44,3,1,55893.0,21,2,1,0,0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
4,3008.0,4,3,2,0,8.5,0,0,0,1,1,1,1,4.0,1,46,1,1,112513.0,31,2,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2,1368.0,2,2,2,0,14.3,0,1,0,1,1,1,0,10.0,5,69,2,1,34826.0,21,2,1,1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
2,1222.0,2,3,1,0,5.2,0,1,0,1,0,0,0,25.0,2,25,1,0,20974.0,21,2,0,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2,1008.0,3,0,0,0,4.6,0,1,0,1,0,0,0,0.3,1,25,1,1,33568.0,21,2,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2,1092.0,2,0,1,0,13.1,1,0,0,1,0,1,0,3.0,5,82,1,1,28701.0,31,2,1,0,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
2,1174.0,3,3,1,0,10.5,0,1,0,1,0,0,0,0.4,1,57,3,0,46020.0,21,2,1,0,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
3,1533.0,3,0,2,0,12.3,1,0,0,1,1,1,1,0.5,2,55,2,1,43821.0,31,2,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
2,1550.0,2,1,1,0,8.6,1,1,1,1,0,0,0,0.3,4,42,1,1,50225.0,21,2,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2,1242.0,2,1,2,0,11.7,1,0,0,1,1,1,1,3.0,2,65,1,1,39515.0,31,2,1,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
2,1098.0,2,0,1,0,13.0,0,1,0,1,1,0,0,25.0,1,64,2,1,18813.0,21,2,0,1,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
3,2157.0,3,2,1,0,9.8,1,1,0,1,0,0,0,1.5,4,59,2,1,63729.0,31,2,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2,1144.0,3,1,1,0,6.2,0,1,0,1,0,0,0,0.4,3,36,3,0,44874.0,21,2,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2,1260.0,3,0,0,0,9.6,1,1,0,1,0,0,0,3.0,4,50,2,1,32419.0,21,2,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2,1436.0,2,1,0,0,14.2,0,1,0,1,0,0,0,0.2,5,69,3,1,93671.0,33,2,1,0,0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,697.0,1,0,0,0,10.0,1,0,0,1,0,0,0,0.5,5,51,2,0,23192.0,21,2,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
3,1902.0,3,2,1,0,2.3,1,1,1,1,0,0,0,0.5,7,16,1,1,94011.0,33,2,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3,2313.0,3,3,1,0,8.1,0,1,0,1,1,1,0,3.0,2,39,1,1,62584.0,21,2,1,0,0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
3,1935.0,4,0,1,0,3.7,1,0,1,1,0,1,0,1.5,5,30,2,1,58630.0,31,2,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False
2,1286.0,3,0,1,0,6.2,0,0,0,1,0,0,0,0.3,3,30,2,1,44764.0,21,2,1,1,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1250.0,2,1,1,0,1.8,0,1,1,1,0,0,1,0.5,1,19,1,1,29938.0,31,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
3,1875.0,3,0,1,0,10.8,0,1,1,1,0,0,0,0.8,3,57,2,1,62369.0,31,2,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2,1446.0,2,0,2,0,11.4,0,0,0,1,1,1,1,15.0,1,56,1,1,19729.0,31,2,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
3,2208.0,3,0,2,0,4.1,0,1,0,1,1,1,1,0.2,7,22,1,0,125645.625,33,2,1,0,0,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1,720.0,1,3,1,0,3.9,1,1,0,1,0,0,0,1.2,6,30,1,0,33914.0,33,2,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,590.0,2,1,1,0,11.3,0,1,0,1,0,0,0,15.0,3,60,2,1,6273.0,31,2,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2,1450.0,2,0,1,0,12.3,0,1,0,1,0,0,0,1.0,5,56,3,0,38430.0,31,2,1,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1478.0,2,1,0,0,0.6,1,0,0,1,0,0,0,0.2,10,17,2,1,89260.0,33,2,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1532.0,3,3,1,0,1.8,0,1,0,1,0,0,0,1.0,6,35,1,0,61731.0,33,2,1,0,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1,614.0,1,0,1,0,10.1,1,1,0,1,0,1,1,0.4,4,53,2,0,26160.0,21,2,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
3,1647.0,4,0,0,0,14.4,1,0,0,1,0,0,0,0.4,3,62,2,1,54548.0,21,2,1,1,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2,1500.0,2,1,2,0,12.7,0,1,0,1,1,1,1,3.0,1,62,3,1,48605.0,21,2,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2,1014.0,3,0,1,0,2.0,1,1,0,1,0,0,1,0.3,1,22,2,1,36345.0,21,2,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,552.0,1,1,1,0,10.9,0,0,0,1,0,0,1,1.0,8,61,3,1,20899.0,33,2,1,0,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2,1300.0,2,2,1,0,9.5,1,1,0,1,1,0,1,0.5,10,45,1,1,61583.0,33,2,1,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1434.0,2,2,1,0,2.5,1,0,0,1,0,1,0,0.3,1,22,2,1,54102.0,21,2,1,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,655.0,2,3,0,0,2.9,0,0,0,1,0,0,0,3.0,1,36,2,0,16776.0,31,2,1,1,0,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False
3,2292.0,3,1,1,0,14.0,0,1,0,1,0,0,0,0.5,4,71,2,1,54098.0,31,2,1,1,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2,1520.0,3,3,0,0,4.6,1,0,0,1,0,0,0,2.5,10,26,2,1,74946.0,33,2,1,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
4,2528.0,5,3,2,0,3.0,0,1,0,1,1,0,1,0.2,9,21,3,1,125645.625,33,2,1,0,0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2,1100.0,3,1,1,0,10.3,1,0,0,1,0,0,0,1.5,3,52,2,1,36065.0,31,2,1,1,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
3,1713.0,4,1,1,0,6.4,0,0,0,1,1,0,0,15.0,2,34,3,1,23400.0,31,2,0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2,1204.0,3,0,0,0,12.2,1,0,1,1,0,0,0,20.0,2,74,1,1,13782.0,31,2,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False
2,1174.0,3,1,1,0,11.2,1,1,0,1,0,0,0,0.5,3,50,1,1,44421.0,21,2,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
4,2776.0,5,3,1,0,7.1,1,0,1,1,0,0,0,0.4,10,35,2,1,125645.625,33,2,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1362.0,2,1,0,0,6.9,0,0,0,1,0,0,0,10.0,4,32,1,0,31688.0,21,2,1,0,0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,512.0,1,0,0,0,5.4,0,1,0,1,0,0,0,0.5,4,30,1,1,11011.0,31,2,1,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2,1344.0,3,1,1,0,0.8,0,0,0,1,0,0,0,25.0,1,12,1,0,21332.0,21,2,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2,1266.0,3,2,1,0,10.2,1,1,0,1,0,0,0,3.0,1,52,2,1,35725.0,21,2,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
3,1608.0,4,2,1,0,3.6,0,0,0,1,1,0,0,1.0,8,40,3,1,60645.0,33,2,1,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
2,1476.0,2,0,1,0,8.9,0,1,0,1,0,1,0,1.2,9,40,2,1,61980.0,33,2,1,1,0,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2,1080.0,3,1,1,0,11.8,0,0,0,1,0,1,0,0.4,3,54,2,1,50122.0,31,2,1,1,0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
3,2289.0,3,2,0,0,9.0,0,1,0,1,0,0,0,4.0,5,53,2,1,75815.0,31,2,1,1,0,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False
2,1058.0,2,0,2,0,3.9,1,0,1,1,1,1,1,0.2,4,26,1,1,94661.0,33,2,1,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
3,1836.0,4,0,0,0,0.6,0,1,0,1,0,0,0,1.5,5,12,2,1,48814.0,31,2,1,1,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3,1614.0,3,1,1,0,12.8,1,1,0,1,1,1,0,0.8,1,59,2,1,64170.0,31,2,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
2,1502.0,2,0,1,0,12.3,0,0,0,1,0,1,0,1.5,1,57,2,0,47395.0,31,2,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2,1270.0,2,0,1,0,11.2,0,1,0,1,0,0,0,1.0,6,73,3,1,48255.0,33,2,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3,1782.0,3,2,0,0,1.2,1,1,0,1,0,0,0,0.2,8,17,2,1,111112.0,33,2,1,1,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,510.0,1,0,2,0,11.5,0,1,0,1,1,0,1,1.5,2,59,1,1,22539.0,31,2,1,0,0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
3,2196.0,4,2,2,0,14.6,0,1,0,1,1,1,1,10.0,5,72,2,1,62320.0,21,2,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1,590.0,1,1,1,0,1.8,1,1,0,1,0,0,1,0.4,10,18,2,0,25774.0,33,2,1,1,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
2,1048.0,2,3,1,0,8.6,0,1,1,1,0,0,0,0.3,5,45,1,1,33277.0,21,2,1,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
2,1364.0,2,2,1,0,9.9,0,1,0,1,1,0,1,0.5,5,46,2,0,47247.0,21,2,1,1,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
3,1617.0,3,0,1,0,10.3,0,1,0,1,0,1,0,1.0,3,56,2,1,53779.0,31,2,1,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
3,1533.0,3,1,1,0,4.7,0,1,1,1,1,1,1,0.3,4,27,2,1,47127.0,21,2,1,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,572.0,2,3,1,0,3.6,0,0,0,1,0,0,0,0.4,2,19,1,0,23685.0,21,2,1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2,1152.0,2,3,2,0,8.0,0,0,0,1,1,1,1,15.0,3,42,2,1,14909.0,31,2,0,1,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
3,2268.0,4,2,0,0,11.6,0,0,0,1,0,0,0,15.0,4,60,1,1,24088.0,31,2,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2,1562.0,2,3,1,0,9.0,0,0,0,1,0,0,0,25.0,4,43,1,1,24891.0,21,2,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1,666.0,1,1,1,0,3.8,0,1,0,0,0,0,0,25.0,4,25,2,0,10587.0,21,2,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,641.0,2,0,1,0,10.7,0,0,0,1,1,0,1,4.0,4,57,1,0,22742.0,31,2,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,697.0,1,1,1,0,2.8,1,1,0,1,0,1,0,1.5,3,27,2,0,21032.0,31,2,1,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2,1412.0,3,0,1,0,2.4,1,1,1,1,0,0,0,1.2,5,22,1,1,69185.0,33,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
4,2412.0,4,0,1,0,3.6,0,1,0,1,1,0,0,25.0,3,23,1,1,47139.0,21,2,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3,1797.0,3,2,1,0,12.9,0,1,0,1,0,1,0,0.5,10,58,3,0,90404.0,33,2,1,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1,574.0,1,3,1,0,14.3,0,0,0,1,0,0,0,0.5,5,69,1,1,20140.0,21,2,1,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,674.0,1,0,1,0,1.7,0,0,0,1,0,0,1,0.3,5,14,1,0,23564.0,21,2,1,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2,1130.0,2,2,1,0,12.7,0,0,0,1,0,0,0,0.5,2,61,1,1,26471.0,31,2,1,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,751.0,1,3,1,0,14.9,0,1,0,1,0,0,1,15.0,2,66,3,1,8635.0,31,2,0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False
1,615.0,1,0,1,0,6.6,1,0,0,0,0,0,0,25.0,3,31,1,0,10692.0,21,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3,1530.0,3,0,1,0,7.1,0,1,0,1,0,1,1,1.5,4,53,1,1,48942.0,31,2,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2,1034.0,2,0,1,0,15.0,0,0,1,0,0,0,0,15.0,1,67,1,1,13530.0,31,2,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1542.0,2,2,1,0,0.5,0,0,0,1,1,0,0,15.0,3,13,3,1,16410.0,31,2,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
3,1500.0,3,0,1,0,3.3,0,0,0,1,1,0,1,3.0,3,42,2,1,39342.0,31,2,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
2,1372.0,2,1,1,0,10.8,0,1,0,1,1,0,0,0.5,1,58,1,0,36824.0,31,2,1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2,1244.0,3,2,2,0,13.5,0,1,1,1,1,1,1,15.0,1,68,2,1,15503.0,31,2,0,1,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,604.0,1,3,1,0,7.9,1,1,0,1,0,0,0,0.4,5,44,1,0,26733.0,31,2,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,706.0,2,0,1,0,5.4,0,1,0,1,0,0,0,1.0,4,46,2,1,26830.0,33,2,1,1,0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
3,1542.0,3,2,1,0,5.4,1,1,1,1,0,1,1,2.5,7,34,1,1,81607.0,33,2,1,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1,754.0,2,3,1,0,1.3,1,0,0,1,0,0,0,3.0,2,11,2,0,25735.0,21,2,1,1,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2,1428.0,2,1,1,0,12.4,0,1,0,1,1,0,0,0.4,2,60,1,1,59233.0,21,2,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,743.0,1,1,1,0,11.9,0,1,0,1,0,0,0,20.0,1,61,3,0,10005.0,31,2,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,1468.0,2,0,1,0,14.5,0,1,0,1,0,1,0,0.4,1,68,3,1,56860.0,21,2,1,0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3,1821.0,3,1,1,0,1.5,1,1,0,1,1,0,0,0.3,5,14,1,1,66439.0,21,2,1,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
3,1623.0,3,2,2,0,12.3,1,0,0,1,1,1,1,3.0,5,60,1,1,57418.0,21,2,1,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
3,1611.0,3,2,2,0,4.2,0,1,0,1,1,1,1,10.0,2,24,2,1,47874.0,21,2,1,1,0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1,568.0,1,3,1,0,4.1,0,1,0,0,0,0,0,25.0,1,21,1,0,10728.0,21,2,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
3,2337.0,4,2,1,0,8.4,0,1,1,1,1,1,0,1.5,5,42,2,1,69147.0,31,2,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
3,2331.0,3,1,1,0,4.9,1,1,1,1,0,1,0,0.3,3,27,1,1,78369.0,21,2,1,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2,1124.0,3,1,2,0,14.5,0,1,0,1,1,1,1,2.5,5,63,3,0,67749.0,33,2,1,0,0,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
4,3112.5,4,0,1,0,10.0,0,1,0,1,0,1,1,0.3,2,52,1,1,114519.0,21,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1,725.0,2,1,1,0,9.6,0,1,0,1,1,1,0,1.5,1,53,2,0,24808.0,31,2,1,1,0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False
2,1566.0,2,2,1,0,13.5,0,1,0,1,0,1,0,0.3,5,61,3,1,54963.0,21,2,1,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2,1458.0,2,1,1,0,13.9,0,1,0,1,0,0,0,4.0,1,82,3,1,44827.0,31,2,1,0,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
1,663.0,2,3,1,0,4.2,0,1,0,1,0,0,0,2.5,9,26,1,1,29732.0,33,2,1,0,0,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False
2,1082.0,2,3,1,0,10.5,0,1,0,1,0,0,0,0.4,1,54,2,1,36862.0,21,2,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,1070.0,2,0,1,0,13.1,0,1,0,1,0,0,1,1.2,7,65,1,0,46057.0,33,2,1,0,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2,1406.0,2,0,0,0,9.7,0,1,0,1,0,0,0,3.0,2,61,3,1,35529.0,31,2,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
3,2283.0,3,0,1,0,11.6,0,1,0,1,1,1,1,0.3,1,58,3,1,78025.0,21,2,1,0,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
2,1530.0,3,3,1,0,10.4,0,0,0,1,0,0,1,15.0,4,55,2,1,20236.0,31,2,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1150.0,2,2,1,0,13.5,0,1,0,1,0,0,0,4.0,1,76,3,1,37166.0,31,2,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,1146.0,3,0,1,0,14.5,1,0,1,1,0,0,0,0.4,4,63,2,1,42804.0,21,2,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2,1070.0,3,0,1,0,6.2,1,0,0,1,0,0,0,0.5,1,31,1,1,42125.0,21,2,1,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
2,1120.0,3,0,1,0,3.2,1,1,0,1,0,0,0,1.0,8,24,2,1,46912.0,33,2,1,1,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2,1280.0,2,0,1,0,14.7,0,1,0,1,0,0,1,3.0,1,67,1,1,37132.0,21,2,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
