size_bhk,total_sqft,bath,balcony,furnishing,building_age,distance_to_major_office_km,gym_nearby,park_nearby,swimming_pool,food_delivery,has_ac,has_refrigerator,has_washing_machine,dist_to_metro_km,legal_security_deposit,market_security_deposit,nearby_hospitals,commute_time_peak_mins,two_wheeler_parking,four_wheeler_parking,rent_price_inr_per_month,location_premium_index,availability_score,has_metro,has_2_wheeler_parking,has_4_wheeler_parking,area_type_Carpet Area,area_type_Super Built Up Area,property_type_Builder Floor,property_type_Independent House,facing_North,facing_North East,facing_South,facing_South East,facing_West,water_source_Borewell + Tanker,water_source_Cauvery,water_source_Cauvery + Borewell,water_source_Tanker,dietary_preference_Veg Only,zone_East,zone_North,zone_South,zone_West
3,1536.0,4,0,1,0,1.1,0,1,0,1,0,0,0,1.0,88436,353744,5,19,1,1,44218.0,31,2,1,0,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
4,3112.5,4,0,1,0,9.1,0,1,0,1,1,1,0,0.4,241960,1209800,5,41,2,1,120980.0,21,2,1,1,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2,1070.0,3,3,1,0,8.0,1,0,1,1,1,0,0,0.5,100874,403496,9,46,1,1,50437.0,33,2,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3,1719.0,3,2,0,0,8.6,1,1,1,1,0,0,0,1.2,144370,649665,4,44,2,1,72185.0,33,2,1,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,661.0,1,1,1,0,3.6,0,0,0,1,0,1,0,0.5,31188,140346,4,29,2,0,15594.0,31,2,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
4,2428.0,5,2,1,0,8.7,1,1,0,1,0,0,0,2.5,274944,962304,10,46,1,1,125645.625,33,2,1,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2,1356.0,3,1,1,0,14.7,1,0,0,1,0,0,0,1.2,132112,396336,8,72,1,1,66056.0,33,2,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2,1364.0,2,1,1,0,1.0,0,1,0,1,1,1,0,0.4,132504,463764,5,10,1,1,66252.0,33,2,1,0,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,2340.0,3,0,1,0,2.2,0,1,0,1,0,0,0,0.3,158192,474576,2,16,2,1,79096.0,21,2,1,1,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
3,1965.0,3,3,0,0,7.2,1,1,0,1,0,0,0,0.8,146334,585336,1,33,2,1,73167.0,31,2,1,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1196.0,3,2,2,0,14.3,0,1,1,1,1,1,1,20.0,38064,190320,2,85,2,1,19032.0,31,2,0,1,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
2,1510.0,2,3,0,0,0.7,0,0,0,1,0,0,0,0.4,108574,488583,5,14,1,0,54287.0,21,2,1,0,0,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
2,1488.0,2,0,1,0,6.4,1,1,1,1,0,0,0,0.4,126216,567972,9,35,1,1,63108.0,33,2,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3,2118.0,3,3,0,0,11.4,0,1,0,1,0,0,0,0.5,139272,487452,4,59,2,1,69636.0,21,2,1,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2,1404.0,2,1,2,0,6.2,0,0,0,1,1,1,1,25.0,53788,188258,2,31,2,1,26894.0,21,2,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
3,2316.0,3,3,2,0,12.7,1,0,1,1,1,1,1,25.0,110418,552090,2,60,2,1,55209.0,21,2,0,1,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
3,2028.0,3,1,1,0,13.6,1,1,1,1,0,0,0,0.3,173932,434830,3,61,2,1,86966.0,21,2,1,1,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1,537.0,2,0,1,0,6.4,0,0,0,1,0,0,0,1.2,44378,199701,5,39,2,1,22189.0,33,2,1,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1,704.0,1,2,1,0,13.9,0,1,0,1,0,0,0,15.0,18706,46765,5,69,2,0,9353.0,31,2,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2,1082.0,2,3,1,0,3.1,1,1,1,1,1,0,0,0.4,101438,405752,10,17,1,1,50719.0,33,2,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2,1080.0,2,0,0,0,12.9,0,0,0,1,0,0,0,20.0,31098,155490,2,69,3,1,15549.0,31,2,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
2,1166.0,2,0,2,0,9.3,0,0,0,1,1,1,1,25.0,54992,274960,4,50,3,0,27496.0,21,2,0,0,0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
2,1068.0,2,0,2,0,9.6,0,1,0,1,1,1,1,0.3,89440,357760,4,51,1,1,44720.0,21,2,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2,1578.0,3,2,1,0,12.5,1,1,1,1,1,0,0,0.4,129182,645910,5,57,2,1,64591.0,31,2,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
4,2104.0,4,0,1,0,1.0,0,1,0,1,0,0,0,4.0,124540,435890,5,29,1,0,62270.0,31,2,1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1,737.0,1,2,0,0,8.2,0,1,0,1,0,0,0,0.4,49872,224424,3,42,1,1,24936.0,31,2,1,0,0,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False
4,2960.0,4,0,1,0,12.8,0,1,0,0,1,0,0,25.0,99126,247815,2,63,1,0,49563.0,21,2,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
3,2034.0,3,0,1,0,6.0,0,1,0,1,0,1,1,1.2,162988,733446,7,35,3,0,81494.0,33,2,1,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
2,1162.0,2,3,2,0,8.5,0,1,1,1,1,1,1,0.8,109058,327174,5,48,2,1,54529.0,31,2,1,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
3,1854.0,4,2,1,0,12.0,1,1,0,1,0,0,1,0.4,186794,466985,7,57,2,1,93397.0,33,2,1,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,1170.0,3,0,1,0,12.9,0,0,1,1,0,1,0,0.3,84494,211235,3,65,2,1,42247.0,21,2,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
3,1674.0,4,3,2,0,9.7,0,1,0,1,1,1,1,3.0,120576,422016,2,47,3,1,60288.0,21,2,1,0,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
2,1096.0,3,1,1,0,13.3,0,1,0,1,0,1,0,0.5,80416,321664,1,61,3,0,40208.0,21,2,1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
3,1626.0,3,2,1,0,0.9,1,0,1,1,0,0,0,2.5,181054,724216,6,12,2,1,90527.0,33,2,1,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
3,2211.0,3,1,1,0,9.5,1,1,0,1,0,0,1,4.0,135408,406224,1,51,2,1,67704.0,31,2,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1,584.0,1,1,1,0,1.1,0,0,0,1,0,1,1,10.0,24424,61060,4,13,2,0,12212.0,21,2,1,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3,1950.0,3,3,1,0,11.1,1,1,1,1,1,0,1,1.2,169118,591913,8,50,2,1,84559.0,33,2,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2,1108.0,2,1,0,0,6.3,1,1,1,1,0,0,0,0.5,104032,468144,10,37,1,1,52016.0,33,2,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2,1268.0,3,0,2,0,12.7,0,0,0,1,1,1,1,0.8,111350,334050,1,57,1,0,55675.0,31,2,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
3,2109.0,3,3,0,0,3.6,0,1,0,1,0,0,0,10.0,96868,339038,2,24,2,1,48434.0,21,2,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2,1494.0,2,3,1,0,1.4,1,1,0,1,0,0,1,0.4,106270,265675,1,19,2,1,53135.0,21,2,1,1,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
4,2492.0,4,1,1,0,7.0,0,0,1,1,0,0,0,0.4,184442,461105,3,36,1,1,92221.0,21,2,1,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,618.0,2,2,0,0,13.7,0,1,0,1,0,0,0,10.0,26272,78816,3,62,1,0,13136.0,21,2,1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1,776.0,2,3,0,0,9.2,0,1,0,1,0,0,0,1.5,43658,196461,3,47,2,1,21829.0,31,2,1,1,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
2,1214.0,2,1,1,0,5.9,1,1,1,1,0,0,0,1.0,113510,567550,9,50,2,1,56755.0,33,2,1,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,731.0,1,0,1,0,7.9,0,1,0,1,0,0,0,0.5,64448,290016,3,40,2,1,32224.0,21,2,1,1,0,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
1,586.0,2,3,1,0,13.0,1,1,0,1,0,1,1,4.0,35768,125188,5,70,2,0,17884.0,31,2,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2,1506.0,3,2,1,0,11.0,1,1,1,1,1,0,0,4.0,95746,478730,3,58,1,1,47873.0,31,2,1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2,1486.0,2,0,1,0,8.4,1,1,1,1,0,0,0,1.5,102924,308772,2,50,2,1,51462.0,31,2,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2,1398.0,3,2,1,0,2.4,0,1,0,1,0,0,0,1.5,90998,409491,5,24,1,1,45499.0,31,2,1,0,0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
3,1833.0,4,0,1,0,0.6,0,0,0,1,0,0,0,1.0,98818,494090,4,9,2,0,49409.0,31,2,1,1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2,1574.0,2,2,2,0,3.8,1,1,0,1,1,1,1,0.4,139384,627228,1,25,2,1,69692.0,21,2,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3,2001.0,3,0,2,0,1.2,0,1,0,1,0,1,1,0.5,202862,1014310,1,19,1,0,101431.0,21,2,1,0,0,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
2,1040.0,2,1,1,0,12.4,0,1,0,0,0,0,0,20.0,34094,170470,5,77,1,1,17047.0,31,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
1,753.0,1,0,0,0,12.1,1,0,0,1,0,0,0,0.2,90744,362976,4,58,1,0,45372.0,33,2,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
2,1582.0,2,2,2,0,12.4,1,1,0,1,1,1,1,3.0,114904,517068,3,64,2,1,57452.0,31,2,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,1184.0,2,3,0,0,1.7,0,1,0,1,0,0,0,0.8,72622,326799,2,18,1,0,36311.0,31,2,1,0,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3,2157.0,4,0,0,0,13.5,1,1,1,1,0,0,0,0.4,166274,415685,7,68,2,1,83137.0,33,2,1,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
3,2388.0,3,2,1,0,5.9,0,1,0,1,0,0,0,10.0,129422,582399,3,31,2,1,64711.0,21,2,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,1866.0,3,3,1,0,10.9,0,0,0,1,0,0,1,0.3,133020,598590,1,54,1,1,66510.0,21,2,1,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
3,1503.0,3,3,2,0,11.1,0,0,0,1,1,0,1,0.3,131134,524536,4,55,2,1,65567.0,21,2,1,1,0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
4,2128.0,4,1,1,0,0.7,1,1,1,1,1,0,0,2.5,192086,672301,8,17,1,1,96043.0,33,2,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2,1024.0,2,1,1,0,11.5,0,1,0,1,0,0,1,0.2,129316,517264,6,60,3,0,64658.0,33,2,1,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1426.0,3,3,1,0,9.6,0,1,0,1,0,0,0,25.0,48682,194728,2,52,1,1,24341.0,21,2,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
2,1508.0,2,2,2,0,4.0,0,1,0,1,1,1,1,0.5,136142,680710,1,25,2,0,68071.0,21,2,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
4,2944.0,5,2,1,0,12.8,0,1,0,1,1,0,0,1.0,259678,1298390,9,63,1,1,125645.625,33,2,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,787.0,1,1,1,0,0.9,0,0,0,1,1,0,0,0.5,36750,165375,2,15,1,1,18375.0,31,2,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
3,1749.0,3,0,1,0,2.0,1,0,0,1,0,0,0,0.4,137378,549512,4,16,2,1,68689.0,31,2,1,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
3,2388.0,3,2,2,0,4.6,1,1,0,1,1,1,0,0.8,177706,888530,2,25,2,1,88853.0,31,2,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
4,2036.0,5,3,0,0,7.9,1,0,0,1,0,0,0,0.3,129880,649400,4,38,2,1,64940.0,21,2,1,1,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
3,1761.0,3,2,0,0,10.5,0,1,0,1,0,0,0,1.2,153870,538545,8,53,1,0,76935.0,33,2,1,0,0,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False
1,556.0,2,2,1,0,11.3,0,1,0,1,0,0,1,4.0,40080,200400,1,66,1,1,20040.0,31,2,1,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2,1058.0,2,1,2,0,5.9,0,0,0,1,1,1,1,15.0,27002,108008,5,32,2,1,13501.0,31,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,584.0,1,1,2,0,5.9,0,1,0,1,1,1,1,0.3,61196,275382,2,35,2,0,30598.0,21,2,1,1,0,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1,581.0,1,1,1,0,7.0,0,0,0,1,0,0,0,1.0,46298,231490,4,38,2,1,23149.0,33,2,1,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,778.0,1,0,0,0,14.9,1,1,0,1,0,0,0,0.4,49308,197232,1,72,2,0,24654.0,21,2,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,736.0,1,1,1,0,9.2,0,0,0,1,0,0,0,0.4,59818,239272,2,50,1,0,29909.0,21,2,1,0,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,799.0,1,2,0,0,1.3,1,1,0,1,0,0,0,0.4,58356,175068,2,10,2,0,29178.0,21,2,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,689.0,1,0,1,0,10.6,1,1,0,1,0,0,0,3.0,43722,109305,1,62,1,0,21861.0,31,2,1,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False
2,1174.0,3,0,1,0,9.4,0,1,0,1,0,0,0,0.4,83698,251094,2,52,1,1,41849.0,21,2,1,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2,1090.0,2,1,0,0,8.8,0,1,0,1,0,0,0,3.0,64822,291699,5,45,2,1,32411.0,31,2,1,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False
2,1420.0,3,0,1,0,6.8,1,0,0,1,0,0,0,1.5,109018,327054,1,44,1,1,54509.0,31,2,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3,1797.0,3,3,1,0,11.6,1,1,0,1,0,0,0,0.5,140826,352065,3,58,2,1,70413.0,21,2,1,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4,3112.5,4,3,1,0,1.2,0,0,1,1,0,1,0,4.0,231906,695718,4,34,2,1,115953.0,31,2,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,1860.0,4,3,1,0,14.5,1,0,1,1,0,0,0,1.0,161474,484422,4,80,2,1,80737.0,33,2,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2,1166.0,2,1,2,0,13.3,0,1,0,0,1,1,1,15.0,29982,134919,3,60,1,1,14991.0,31,2,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2,1444.0,3,0,2,0,6.9,0,0,0,1,1,1,1,3.0,89224,446120,3,32,2,1,44612.0,21,2,1,1,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2,1022.0,3,1,2,0,5.0,0,1,0,1,1,1,1,3.0,77152,192880,2,42,2,1,38576.0,31,2,1,1,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,2088.0,3,2,1,0,11.4,0,1,0,1,0,1,0,0.8,173174,606109,5,55,2,1,86587.0,31,2,1,1,0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
4,2324.0,4,0,2,0,5.8,0,1,0,1,0,1,1,0.3,176580,794610,2,36,2,1,88290.0,21,2,1,1,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,710.0,1,1,1,0,7.6,1,0,0,1,0,0,0,1.0,37586,169137,2,43,2,0,18793.0,31,2,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
4,2624.0,4,1,0,0,5.5,0,1,0,1,0,0,0,1.2,219988,879952,4,27,2,0,109994.0,33,2,1,1,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1,593.0,1,0,1,0,2.7,1,1,0,1,0,0,0,2.5,63534,285903,4,21,2,0,31767.0,33,2,1,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2,1332.0,2,3,1,0,14.6,0,1,1,1,0,0,1,0.4,99742,498710,3,66,1,1,49871.0,31,2,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2,1550.0,2,3,1,0,13.9,0,1,0,1,1,0,0,25.0,54834,274170,3,68,3,0,27417.0,21,2,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2,1184.0,2,3,2,0,7.9,0,1,0,1,1,1,1,10.0,61362,245448,1,42,1,0,30681.0,21,2,1,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3,1722.0,3,2,1,0,8.3,1,1,1,1,0,0,0,1.5,103370,516850,5,63,2,1,51685.0,31,2,1,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2,1578.0,2,1,0,0,5.4,1,1,0,1,0,0,0,10.0,71440,357200,1,27,2,1,35720.0,21,2,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4,2476.0,5,2,1,0,4.4,0,1,0,1,0,0,1,0.4,221908,887632,2,25,3,0,110954.0,31,2,1,0,0,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
1,640.0,1,2,2,0,5.4,0,1,0,1,1,1,1,0.5,44586,200637,1,31,1,1,22293.0,31,2,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1016.0,2,0,2,0,0.9,1,1,0,1,1,1,0,1.0,66900,234150,5,16,1,1,33450.0,31,2,1,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
1,501.0,1,1,1,0,8.6,0,1,0,1,0,0,0,0.3,35728,125048,3,48,2,0,17864.0,21,2,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2,1120.0,3,1,1,0,14.3,0,0,0,1,0,0,0,3.0,72758,327411,1,70,1,1,36379.0,21,2,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2,1336.0,2,3,1,0,5.2,0,1,0,1,0,0,0,3.0,75032,187580,5,49,3,0,37516.0,31,2,1,0,0,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False
3,1824.0,3,1,1,0,9.7,1,1,0,1,0,0,0,0.5,187416,937080,9,52,1,1,93708.0,33,2,1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,694.0,1,1,0,0,6.4,1,1,0,1,0,0,0,0.5,64662,290979,8,34,1,0,32331.0,33,2,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2,1468.0,2,1,1,0,3.3,1,0,0,1,0,0,0,1.0,127766,383298,7,25,2,1,63883.0,33,2,1,1,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
3,2235.0,3,0,1,0,12.1,0,0,0,1,0,0,0,0.3,132012,396036,3,61,2,1,66006.0,21,2,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
3,1836.0,3,1,1,0,3.6,1,0,0,1,0,0,0,0.5,88460,398070,2,29,2,1,44230.0,31,2,1,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,769.0,1,0,1,0,14.3,0,1,0,1,1,1,0,10.0,40348,181566,3,63,2,0,20174.0,21,2,1,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
