listing_id,area_type,availability,location,zone,market_status,property_type,size_bhk,society,total_sqft,bath,balcony,furnishing,facing,building_age,distance_to_major_office_km,gym_nearby,park_nearby,swimming_pool,food_delivery,has_ac,has_refrigerator,has_washing_machine,water_source,nearest_metro_station,dist_to_metro_km,legal_security_deposit,market_security_deposit,nearby_hospitals,commute_time_peak_mins,two_wheeler_parking,four_wheeler_parking,pets_allowed,dietary_preference,rent_price_inr_per_month
BLR-XPND-4815,Built-up Area,Ready To Move,Whitefield,East,Hot,Apartment,2,Brigade,1214,2,1,Semi-Furnished,South-East,0-1 years,5.9,1,1,1,1,0,0,0,Borewell + Tanker,Kadugodi,1.0,113510,567550,9,50,2,1,1,Any,56755
BLR-XPND-4816,Super built-up Area,Ready To Move,Malleshwaram,West,Normal,Independent House,1,Brigade,731,1,0,Semi-Furnished,West,0-1 years,7.9,0,1,0,1,0,0,0,Cauvery,Mantri Square,0.5,64448,290016,3,40,2,1,1,Veg Only,32224
BLR-XPND-4817,Super built-up Area,Ready To Move,Sarjapur Road,East,Normal,Apartment,1,Brigade,586,2,3,Semi-Furnished,North,5-10 years,13.0,1,1,0,1,0,1,1,Tanker,Silk Board,4.0,35768,125188,5,70,2,0,1,Any,17884
BLR-XPND-4818,Built-up Area,Ready To Move,Sarjapur Road,East,Normal,Apartment,2,Prestige,1506,3,2,Semi-Furnished,North-East,10+ years,11.0,1,1,1,1,1,0,0,Borewell + Tanker,Silk Board,4.0,95746,478730,3,58,1,1,1,Any,47873
BLR-XPND-4819,Built-up Area,25-Mar,Marathahalli,East,Normal,Apartment,2,Sobha,1486,2,0,Semi-Furnished,South,1-5 years,8.4,1,1,1,1,0,0,0,Borewell,Kundalahalli,1.5,102924,308772,2,50,2,1,1,Any,51462
BLR-XPND-4820,Carpet Area,Ready To Move,Bannerghatta Road,South,Normal,Independent House,2,Prestige,1398,3,2,Semi-Furnished,South,1-5 years,2.4,0,1,0,1,0,0,0,Cauvery,Gottigere,1.5,90998,409491,5,24,1,1,0,Any,45499
BLR-XPND-4821,Built-up Area,Ready To Move,Kanakapura Road,South,Normal,Builder Floor,3,Standalone,1833,4,0,Semi-Furnished,South,5-10 years,0.6,0,0,0,1,0,0,0,Borewell,Silk Institute,1.0,98818,494090,4,9,2,0,0,Any,49409
BLR-XPND-4822,Built-up Area,28-Apr,Rajajinagar,West,Normal,Apartment,2,Prestige,1574,2,2,Fully Furnished,North,1-5 years,3.8,1,1,0,1,1,1,1,Borewell,Rajajinagar,0.4,139384,627228,1,25,2,1,1,Any,69692
BLR-XPND-4823,Carpet Area,13-Mar,Malleshwaram,West,Normal,Builder Floor,3,Sobha,2001,3,0,Fully Furnished,West,0-1 years,1.2,0,1,0,1,0,1,1,Cauvery,Mantri Square,0.5,202862,1014310,1,19,1,0,1,Veg Only,101431
BLR-XPND-4824,Built-up Area,Ready To Move,Hoskote,East,Cold,Apartment,2,Standalone,1040,2,1,Semi-Furnished,West,0-1 years,12.4,0,1,0,0,0,0,0,Borewell + Tanker,None,20.0,34094,170470,5,77,1,1,1,Any,17047
BLR-XPND-4825,Built-up Area,Ready To Move,MG Road,Central,Hot,Apartment,1,Standalone,753,1,0,Unfurnished,North,1-5 years,12.1,1,0,0,1,0,0,0,Tanker,MG Road,0.2,90744,362976,4,58,1,0,1,Veg Only,45372
BLR-XPND-4826,Built-up Area,Ready To Move,Banaswadi,East,Normal,Apartment,2,Brigade,1582,2,2,Fully Furnished,East,1-5 years,12.4,1,1,0,1,1,1,1,Borewell,Baiyappanahalli,3.0,114904,517068,3,64,2,1,1,Any,57452
BLR-XPND-4827,Carpet Area,Ready To Move,JP Nagar,South,Normal,Builder Floor,2,Brigade,1184,2,3,Unfurnished,East,5-10 years,1.7,0,1,0,1,0,0,0,Tanker,JP Nagar,0.8,72622,326799,2,18,1,0,1,Any,36311
BLR-XPND-4828,Built-up Area,Ready To Move,Ulsoor,Central,Hot,Apartment,3,Brigade,2157,4,0,Unfurnished,South-East,5-10 years,13.5,1,1,1,1,0,0,0,Borewell + Tanker,Ulsoor,0.4,166274,415685,7,68,2,1,1,Any,83137
BLR-XPND-4829,Carpet Area,Ready To Move,Yelahanka,North,Cold,Apartment,3,Mantri,2388,3,2,Semi-Furnished,East,0-1 years,5.9,0,1,0,1,0,0,0,Borewell,Nagasandra,10.0,129422,582399,3,31,2,1,1,Any,64711
BLR-XPND-4830,Carpet Area,28-Mar,Hebbal,North,Normal,Builder Floor,3,Mantri,1866,3,3,Semi-Furnished,South,10+ years,10.9,0,0,0,1,0,0,1,Borewell,Hebbal,0.3,133020,598590,1,54,1,1,1,Any,66510
BLR-XPND-4831,Super built-up Area,Ready To Move,Hebbal,North,Normal,Builder Floor,3,Sobha,1503,3,3,Fully Furnished,West,1-5 years,11.1,0,0,0,1,1,0,1,Tanker,Hebbal,0.3,131134,524536,4,55,2,1,1,Any,65567
BLR-XPND-4832,Super built-up Area,Ready To Move,Koramangala,South,Hot,Apartment,4,Sobha,2128,4,1,Semi-Furnished,West,5-10 years,0.7,1,1,1,1,1,0,0,Borewell,BTM Layout,2.5,192086,672301,8,17,1,1,1,Any,96043
BLR-XPND-4833,Super built-up Area,Ready To Move,MG Road,Central,Hot,Builder Floor,2,Unknown,1024,2,1,Semi-Furnished,North,5-10 years,11.5,0,1,0,1,0,0,1,Borewell + Tanker,MG Road,0.2,129316,517264,6,60,3,0,1,Any,64658
BLR-XPND-4834,Carpet Area,Ready To Move,Devanahalli,North,Cold,Apartment,2,Standalone,1426,3,3,Semi-Furnished,West,5-10 years,9.6,0,1,0,1,0,0,0,Tanker,None,25.0,48682,194728,2,52,1,1,1,Any,24341
BLR-XPND-4835,Built-up Area,Ready To Move,Malleshwaram,West,Normal,Builder Floor,2,Prestige,1508,2,2,Fully Furnished,East,1-5 years,4.0,0,1,0,1,1,1,1,Tanker,Mantri Square,0.5,136142,680710,1,25,2,0,1,Veg Only,68071
BLR-XPND-4836,Built-up Area,Ready To Move,Whitefield,East,Hot,Builder Floor,4,Standalone,2944,5,2,Semi-Furnished,North-East,1-5 years,12.8,0,1,0,1,1,0,0,Borewell + Tanker,Kadugodi,1.0,259678,1298390,9,63,1,1,0,Any,129839
BLR-XPND-4837,Built-up Area,Ready To Move,Electronic City,South,Normal,Builder Floor,1,Standalone,787,1,1,Semi-Furnished,North-East,10+ years,0.9,0,0,0,1,1,0,0,Tanker,Electronic City,0.5,36750,165375,2,15,1,1,0,Veg Only,18375
BLR-XPND-4838,Built-up Area,Ready To Move,Jayanagar,South,Normal,Apartment,3,Sobha,1749,3,0,Semi-Furnished,East,5-10 years,2.0,1,0,0,1,0,0,0,Cauvery + Borewell,Jayanagar,0.4,137378,549512,4,16,2,1,1,Any,68689
BLR-XPND-4839,Built-up Area,Ready To Move,JP Nagar,South,Normal,Apartment,3,Prestige,2388,3,2,Fully Furnished,South-East,10+ years,4.6,1,1,0,1,1,1,0,Borewell,JP Nagar,0.8,177706,888530,2,25,2,1,1,Any,88853
BLR-XPND-4840,Carpet Area,Ready To Move,Vijayanagar,West,Normal,Apartment,4,Sobha,2036,5,3,Unfurnished,North-East,1-5 years,7.9,1,0,0,1,0,0,0,Cauvery,Vijayanagar,0.3,129880,649400,4,38,2,1,1,Any,64940
BLR-XPND-4841,Super built-up Area,23-Apr,HSR Layout,South,Hot,Independent House,3,Standalone,1761,3,2,Unfurnished,North,1-5 years,10.5,0,1,0,1,0,0,0,Tanker,Bommanahalli,1.2,153870,538545,8,53,1,0,1,Veg Only,76935
BLR-XPND-4842,Super built-up Area,Ready To Move,Sarjapur Road,East,Normal,Builder Floor,1,Unknown,556,2,2,Semi-Furnished,North,0-1 years,11.3,0,1,0,1,0,0,1,Borewell,Silk Board,4.0,40080,200400,1,66,1,1,0,Any,20040
BLR-XPND-4843,Built-up Area,Ready To Move,Anekal,South,Cold,Apartment,2,Mantri,1058,2,1,Fully Furnished,East,5-10 years,5.9,0,0,0,1,1,1,1,Tanker,None,15.0,27002,108008,5,32,2,1,1,Any,13501
BLR-XPND-4844,Super built-up Area,Ready To Move,Hebbal,North,Normal,Independent House,1,Unknown,584,1,1,Fully Furnished,North,0-1 years,5.9,0,1,0,1,1,1,1,Borewell + Tanker,Hebbal,0.3,61196,275382,2,35,2,0,1,Veg Only,30598
BLR-XPND-4845,Built-up Area,Ready To Move,Whitefield,East,Hot,Independent House,1,Standalone,581,1,1,Semi-Furnished,North-East,10+ years,7.0,0,0,0,1,0,0,0,Borewell,Kadugodi,1.0,46298,231490,4,38,2,1,1,Any,23149
BLR-XPND-4846,Super built-up Area,08-Apr,Rajajinagar,West,Normal,Apartment,1,Unknown,778,1,0,Unfurnished,North,10+ years,14.9,1,1,0,1,0,0,0,Borewell,Rajajinagar,0.4,49308,197232,1,72,2,0,1,Any,24654
BLR-XPND-4847,Super built-up Area,Ready To Move,Rajajinagar,West,Normal,Independent House,1,Unknown,736,1,1,Semi-Furnished,East,0-1 years,9.2,0,0,0,1,0,0,0,Cauvery,Rajajinagar,0.4,59818,239272,2,50,1,0,0,Any,29909
BLR-XPND-4848,Built-up Area,31-Mar,Rajajinagar,West,Normal,Apartment,1,Standalone,799,1,2,Unfurnished,South-East,1-5 years,1.3,1,1,0,1,0,0,0,Tanker,Rajajinagar,0.4,58356,175068,2,10,2,0,1,Any,29178
BLR-XPND-4849,Carpet Area,Ready To Move,Banaswadi,East,Normal,Apartment,1,Sobha,689,1,0,Semi-Furnished,South-East,0-1 years,10.6,1,1,0,1,0,0,0,Borewell + Tanker,Baiyappanahalli,3.0,43722,109305,1,62,1,0,1,Veg Only,21861
BLR-XPND-4850,Super built-up Area,Ready To Move,Rajajinagar,West,Normal,Apartment,2,Mantri,1174,3,0,Semi-Furnished,North,10+ years,9.4,0,1,0,1,0,0,0,Tanker,Rajajinagar,0.4,83698,251094,2,52,1,1,1,Any,41849
BLR-XPND-4851,Carpet Area,Ready To Move,Banaswadi,East,Normal,Apartment,2,Unknown,1090,2,1,Unfurnished,North,0-1 years,8.8,0,1,0,1,0,0,0,Borewell + Tanker,Baiyappanahalli,3.0,64822,291699,5,45,2,1,1,Veg Only,32411
BLR-XPND-4852,Carpet Area,Ready To Move,Marathahalli,East,Normal,Apartment,2,Sobha,1420,3,0,Semi-Furnished,South-East,0-1 years,6.8,1,0,0,1,0,0,0,Borewell,Kundalahalli,1.5,109018,327054,1,44,1,1,1,Any,54509
BLR-XPND-4853,Carpet Area,17-Apr,Malleshwaram,West,Normal,Apartment,3,Mantri,1797,3,3,Semi-Furnished,North-East,1-5 years,11.6,1,1,0,1,0,0,0,Borewell,Mantri Square,0.5,140826,352065,3,58,2,1,1,Any,70413
BLR-XPND-4854,Built-up Area,Ready To Move,Sarjapur Road,East,Normal,Apartment,4,Sobha,3148,4,3,Semi-Furnished,East,0-1 years,1.2,0,0,1,1,0,1,0,Borewell,Silk Board,4.0,231906,695718,4,34,2,1,1,Any,115953
BLR-XPND-4855,Carpet Area,Ready To Move,Whitefield,East,Hot,Apartment,3,Standalone,1860,4,3,Semi-Furnished,East,1-5 years,14.5,1,0,1,1,0,0,0,Borewell,Kadugodi,1.0,161474,484422,4,80,2,1,1,Veg Only,80737
BLR-XPND-4856,Super built-up Area,Ready To Move,Anekal,South,Cold,Apartment,2,Brigade,1166,2,1,Fully Furnished,North,5-10 years,13.3,0,1,0,0,1,1,1,Cauvery + Borewell,None,15.0,29982,134919,3,60,1,1,1,Any,14991
BLR-XPND-4857,Super built-up Area,Ready To Move,Thanisandra,North,Normal,Independent House,2,Sobha,1444,3,0,Fully Furnished,North-East,10+ years,6.9,0,0,0,1,1,1,1,Borewell,Nagawara,3.0,89224,446120,3,32,2,1,1,Any,44612
BLR-XPND-4858,Carpet Area,Ready To Move,Banaswadi,East,Normal,Builder Floor,2,Mantri,1022,3,1,Fully Furnished,North,0-1 years,5.0,0,1,0,1,1,1,1,Borewell,Baiyappanahalli,3.0,77152,192880,2,42,2,1,1,Any,38576
BLR-XPND-4859,Super built-up Area,Ready To Move,JP Nagar,South,Normal,Independent House,3,Unknown,2088,3,2,Semi-Furnished,West,0-1 years,11.4,0,1,0,1,0,1,0,Cauvery + Borewell,JP Nagar,0.8,173174,606109,5,55,2,1,1,Any,86587
BLR-XPND-4860,Carpet Area,07-Mar,Vijayanagar,West,Normal,Builder Floor,4,Unknown,2324,4,0,Fully Furnished,South-East,10+ years,5.8,0,1,0,1,0,1,1,Cauvery + Borewell,Vijayanagar,0.3,176580,794610,2,36,2,1,1,Any,88290
BLR-XPND-4861,Super built-up Area,07-May,Kanakapura Road,South,Normal,Apartment,1,Standalone,710,1,1,Semi-Furnished,South-East,10+ years,7.6,1,0,0,1,0,0,0,Tanker,Silk Institute,1.0,37586,169137,2,43,2,0,1,Any,18793
BLR-XPND-4862,Built-up Area,Ready To Move,HSR Layout,South,Hot,Builder Floor,4,Unknown,2624,4,1,Unfurnished,South-East,1-5 years,5.5,0,1,0,1,0,0,0,Cauvery + Borewell,Bommanahalli,1.2,219988,879952,4,27,2,0,0,Any,109994
BLR-XPND-4863,Super built-up Area,Ready To Move,Koramangala,South,Hot,Apartment,1,Unknown,593,1,0,Semi-Furnished,South-East,0-1 years,2.7,1,1,0,1,0,0,0,Cauvery + Borewell,BTM Layout,2.5,63534,285903,4,21,2,0,1,Any,31767
BLR-XPND-4864,Built-up Area,16-Mar,Jayanagar,South,Normal,Apartment,2,Prestige,1332,2,3,Semi-Furnished,East,10+ years,14.6,0,1,1,1,0,0,1,Borewell,Jayanagar,0.4,99742,498710,3,66,1,1,1,Veg Only,49871
BLR-XPND-4865,Super built-up Area,Ready To Move,Devanahalli,North,Cold,Builder Floor,2,Unknown,1550,2,3,Semi-Furnished,North,1-5 years,13.9,0,1,0,1,1,0,0,Tanker,None,25.0,54834,274170,3,68,3,0,1,Any,27417
BLR-XPND-4866,Carpet Area,Ready To Move,Yelahanka,North,Cold,Independent House,2,Standalone,1184,2,3,Fully Furnished,East,10+ years,7.9,0,1,0,1,1,1,1,Borewell + Tanker,Nagasandra,10.0,61362,245448,1,42,1,0,0,Any,30681
BLR-XPND-4867,Super built-up Area,Ready To Move,Marathahalli,East,Normal,Apartment,3,Sobha,1722,3,2,Semi-Furnished,East,5-10 years,8.3,1,1,1,1,0,0,0,Borewell + Tanker,Kundalahalli,1.5,103370,516850,5,63,2,1,1,Any,51685
BLR-XPND-4868,Built-up Area,Ready To Move,Yelahanka,North,Cold,Apartment,2,Sobha,1578,2,1,Unfurnished,South-East,1-5 years,5.4,1,1,0,1,0,0,0,Borewell,Nagasandra,10.0,71440,357200,1,27,2,1,1,Any,35720
BLR-XPND-4869,Super built-up Area,Ready To Move,Jayanagar,South,Normal,Independent House,4,Sobha,2476,5,2,Semi-Furnished,North-East,0-1 years,4.4,0,1,0,1,0,0,1,Cauvery + Borewell,Jayanagar,0.4,221908,887632,2,25,3,0,0,Veg Only,110954
BLR-XPND-4870,Built-up Area,21-Apr,Electronic City,South,Normal,Builder Floor,1,Mantri,640,1,2,Fully Furnished,East,0-1 years,5.4,0,1,0,1,1,1,1,Borewell,Electronic City,0.5,44586,200637,1,31,1,1,1,Any,22293
BLR-XPND-4871,Built-up Area,Ready To Move,Kanakapura Road,South,Normal,Apartment,2,Standalone,1016,2,0,Fully Furnished,South,1-5 years,0.9,1,1,0,1,1,1,0,Cauvery + Borewell,Silk Institute,1.0,66900,234150,5,16,1,1,1,Veg Only,33450
BLR-XPND-4872,Built-up Area,01-Mar,Hebbal,North,Normal,Apartment,1,Unknown,501,1,1,Semi-Furnished,East,5-10 years,8.6,0,1,0,1,0,0,0,Borewell,Hebbal,0.3,35728,125048,3,48,2,0,1,Veg Only,17864
BLR-XPND-4873,Built-up Area,15-Apr,Thanisandra,North,Normal,Apartment,2,Mantri,1120,3,1,Semi-Furnished,West,0-1 years,14.3,0,0,0,1,0,0,0,Borewell,Nagawara,3.0,72758,327411,1,70,1,1,1,Any,36379
BLR-XPND-4874,Built-up Area,Ready To Move,Banaswadi,East,Normal,Independent House,2,Sobha,1336,2,3,Semi-Furnished,North-East,5-10 years,5.2,0,1,0,1,0,0,0,Tanker,Baiyappanahalli,3.0,75032,187580,5,49,3,0,1,Veg Only,37516
BLR-XPND-4875,Built-up Area,15-Apr,Indiranagar,Central,Hot,Apartment,3,Standalone,1824,3,1,Semi-Furnished,North-East,5-10 years,9.7,1,1,0,1,0,0,0,Borewell + Tanker,Indiranagar,0.5,187416,937080,9,52,1,1,1,Any,93708
BLR-XPND-4876,Carpet Area,Ready To Move,Indiranagar,Central,Hot,Apartment,1,Brigade,694,1,1,Unfurnished,East,5-10 years,6.4,1,1,0,1,0,0,0,Tanker,Indiranagar,0.5,64662,290979,8,34,1,0,1,Veg Only,32331
BLR-XPND-4877,Super built-up Area,Ready To Move,Whitefield,East,Hot,Apartment,2,Sobha,1468,2,1,Semi-Furnished,North,1-5 years,3.3,1,0,0,1,0,0,0,Borewell + Tanker,Kadugodi,1.0,127766,383298,7,25,2,1,1,Any,63883
BLR-XPND-4878,Built-up Area,Ready To Move,Vijayanagar,West,Normal,Builder Floor,3,Unknown,2235,3,0,Semi-Furnished,North-East,5-10 years,12.1,0,0,0,1,0,0,0,Tanker,Vijayanagar,0.3,132012,396036,3,61,2,1,1,Any,66006
BLR-XPND-4879,Built-up Area,06-May,Electronic City,South,Normal,Apartment,3,Unknown,1836,3,1,Semi-Furnished,East,5-10 years,3.6,1,0,0,1,0,0,0,Cauvery,Electronic City,0.5,88460,398070,2,29,2,1,1,Any,44230
BLR-XPND-4880,Carpet Area,Ready To Move,Yelahanka,North,Cold,Apartment,1,Sobha,769,1,0,Semi-Furnished,North-East,0-1 years,14.3,0,1,0,1,1,1,0,Borewell,Nagasandra,10.0,40348,181566,3,63,2,0,1,Any,20174
BLR-XPND-4881,Built-up Area,Ready To Move,Banaswadi,East,Normal,Builder Floor,2,Unknown,1484,2,1,Semi-Furnished,South-East,0-1 years,3.0,0,1,0,1,0,0,0,Borewell,Baiyappanahalli,3.0,93902,281706,5,28,1,1,0,Any,46951
BLR-XPND-4882,Carpet Area,02-Mar,Vijayanagar,West,Normal,Independent House,2,Unknown,1414,2,3,Fully Furnished,East,5-10 years,13.4,0,1,0,1,1,1,1,Cauvery,Vijayanagar,0.3,104852,262130,5,63,2,0,1,Any,52426
BLR-XPND-4883,Carpet Area,Ready To Move,Rajajinagar,West,Normal,Independent House,2,Brigade,1440,2,0,Semi-Furnished,East,5-10 years,8.2,0,1,0,1,0,1,0,Borewell,Rajajinagar,0.4,98998,346493,1,45,1,0,0,Any,49499
BLR-XPND-4884,Super built-up Area,29-Mar,Anekal,South,Cold,Apartment,2,Sobha,1040,2,2,Unfurnished,East,0-1 years,11.5,0,0,0,1,0,0,0,Cauvery + Borewell,None,15.0,23982,107919,2,57,1,1,1,Any,11991
BLR-XPND-4885,Built-up Area,11-Apr,Rajajinagar,West,Normal,Apartment,3,Standalone,1677,4,0,Semi-Furnished,South,5-10 years,8.7,0,1,0,1,0,0,0,Cauvery + Borewell,Rajajinagar,0.4,119538,537921,3,45,2,1,1,Any,59769
BLR-XPND-4886,Built-up Area,Ready To Move,Vijayanagar,West,Normal,Independent House,2,Sobha,1480,2,0,Semi-Furnished,East,5-10 years,4.0,0,1,0,1,0,1,0,Cauvery,Vijayanagar,0.3,88600,398700,4,21,1,1,1,Any,44300
BLR-XPND-4887,Built-up Area,Ready To Move,Devanahalli,North,Cold,Apartment,3,Unknown,2355,4,2,Semi-Furnished,North-East,0-1 years,12.4,0,1,0,1,0,0,0,Borewell + Tanker,None,25.0,96212,288636,1,55,1,1,1,Any,48106
BLR-XPND-4888,Carpet Area,13-Apr,Indiranagar,Central,Hot,Apartment,2,Standalone,1088,2,0,Semi-Furnished,South,5-10 years,9.9,1,0,1,1,0,0,1,Borewell + Tanker,Indiranagar,0.5,108244,270610,10,49,2,1,1,Any,54122
BLR-XPND-4889,Super built-up Area,10-Feb,Indiranagar,Central,Hot,Apartment,2,Mantri,1052,2,2,Semi-Furnished,East,1-5 years,11.4,1,1,0,1,0,0,1,Tanker,Indiranagar,0.5,118022,531099,7,59,2,1,1,Any,59011
BLR-XPND-4890,Super built-up Area,Ready To Move,Bannerghatta Road,South,Normal,Apartment,2,Sobha,1580,2,2,Semi-Furnished,West,10+ years,2.3,0,0,0,1,0,0,0,Cauvery,Gottigere,1.5,86442,216105,1,18,2,1,1,Any,43221
BLR-XPND-4891,Built-up Area,25-Mar,Marathahalli,East,Normal,Independent House,4,Mantri,2012,5,2,Unfurnished,East,5-10 years,10.7,0,1,0,1,0,0,0,Tanker,Kundalahalli,1.5,113002,395507,2,67,3,1,0,Any,56501
BLR-XPND-4892,Super built-up Area,Ready To Move,Banaswadi,East,Normal,Apartment,3,Mantri,2289,3,1,Unfurnished,North-East,1-5 years,14.4,1,1,0,1,0,0,0,Borewell,Baiyappanahalli,3.0,128164,576738,3,75,2,1,1,Any,64082
BLR-XPND-4893,Carpet Area,Ready To Move,Kanakapura Road,South,Normal,Builder Floor,3,Standalone,1899,4,2,Fully Furnished,East,10+ years,4.6,0,1,0,1,1,1,1,Cauvery + Borewell,Silk Institute,1.0,120836,483344,4,33,1,1,1,Any,60418
BLR-XPND-4894,Super built-up Area,Ready To Move,Marathahalli,East,Normal,Builder Floor,4,Brigade,3064,4,1,Fully Furnished,East,1-5 years,4.2,0,0,0,1,1,1,0,Borewell + Tanker,Kundalahalli,1.5,244956,979824,3,34,1,1,1,Any,122478
BLR-XPND-4895,Built-up Area,Ready To Move,Bannerghatta Road,South,Normal,Apartment,2,Mantri,1392,3,1,Unfurnished,South,0-1 years,0.9,0,1,0,1,0,0,0,Cauvery,Gottigere,1.5,83682,376569,2,18,2,1,1,Any,41841
BLR-XPND-4896,Built-up Area,29-Apr,JP Nagar,South,Normal,Apartment,2,Prestige,1030,2,3,Semi-Furnished,West,5-10 years,3.9,0,1,0,1,0,0,0,Cauvery + Borewell,JP Nagar,0.8,70824,283296,4,26,1,1,1,Veg Only,35412
BLR-XPND-4897,Carpet Area,Ready To Move,Thanisandra,North,Normal,Builder Floor,3,Unknown,1947,4,1,Unfurnished,East,5-10 years,14.8,0,0,0,1,0,0,0,Borewell + Tanker,Nagawara,3.0,97966,391864,2,68,1,1,1,Any,48983
BLR-XPND-4898,Carpet Area,Ready To Move,Anekal,South,Cold,Apartment,2,Standalone,1262,3,0,Unfurnished,South,0-1 years,6.1,0,0,1,1,0,0,0,Borewell,None,15.0,30588,152940,3,30,2,1,1,Any,15294
BLR-XPND-4899,Super built-up Area,Ready To Move,Anekal,South,Cold,Apartment,3,Mantri,1887,3,1,Unfurnished,South-East,10+ years,3.7,0,1,0,1,0,0,0,Borewell,None,15.0,38558,96395,1,22,2,1,1,Any,19279
BLR-XPND-4900,Super built-up Area,Ready To Move,Koramangala,South,Hot,Apartment,1,Prestige,739,2,1,Semi-Furnished,South,10+ years,14.1,1,1,0,1,0,0,0,Borewell,BTM Layout,2.5,68964,172410,10,69,1,0,1,Any,34482
BLR-XPND-4901,Carpet Area,15-Apr,Yelahanka,North,Cold,Apartment,3,Brigade,2016,3,1,Semi-Furnished,West,5-10 years,11.1,0,1,0,0,1,0,1,Tanker,Nagasandra,10.0,88664,310324,1,50,1,1,1,Any,44332
BLR-XPND-4902,Carpet Area,Ready To Move,Whitefield,East,Hot,Independent House,3,Prestige,2145,3,2,Semi-Furnished,East,10+ years,13.1,0,1,0,1,0,0,0,Borewell + Tanker,Kadugodi,1.0,166122,498366,10,64,1,1,1,Any,83061
BLR-XPND-4903,Built-up Area,Ready To Move,JP Nagar,South,Normal,Independent House,2,Unknown,1362,3,2,Semi-Furnished,South,10+ years,8.7,0,1,0,1,0,0,0,Tanker,JP Nagar,0.8,90640,453200,5,39,3,0,0,Any,45320
BLR-XPND-4904,Built-up Area,Ready To Move,Hebbal,North,Normal,Apartment,2,Prestige,1238,2,0,Unfurnished,East,1-5 years,2.5,0,0,1,1,0,0,0,Borewell + Tanker,Hebbal,0.3,89464,223660,5,23,1,1,1,Any,44732
BLR-XPND-4905,Carpet Area,Ready To Move,JP Nagar,South,Normal,Independent House,2,Unknown,1548,3,2,Fully Furnished,North,5-10 years,8.1,0,1,0,1,1,1,1,Cauvery,JP Nagar,0.8,126358,442253,5,43,2,0,1,Any,63179
BLR-XPND-4906,Built-up Area,Ready To Move,Thanisandra,North,Normal,Builder Floor,3,Sobha,2163,3,1,Semi-Furnished,West,0-1 years,2.2,0,0,0,1,0,0,0,Tanker,Nagawara,3.0,138834,485919,1,14,3,0,1,Any,69417
BLR-XPND-4907,Carpet Area,Ready To Move,Bannerghatta Road,South,Normal,Independent House,3,Mantri,1821,3,1,Unfurnished,North-East,1-5 years,6.7,0,1,0,1,0,0,0,Cauvery,Gottigere,1.5,99080,297240,5,38,3,0,0,Any,49540
BLR-XPND-4908,Carpet Area,Ready To Move,Whitefield,East,Hot,Apartment,3,Sobha,1551,3,1,Fully Furnished,South,1-5 years,9.1,1,0,0,1,1,0,1,Tanker,Kadugodi,1.0,148772,743860,9,53,1,1,1,Any,74386
BLR-XPND-4909,Built-up Area,08-Feb,HSR Layout,South,Hot,Independent House,2,Unknown,1262,2,2,Semi-Furnished,South,0-1 years,5.7,0,1,0,1,0,0,0,Tanker,Bommanahalli,1.2,126756,507024,7,32,2,1,1,Any,63378
BLR-XPND-4910,Carpet Area,19-Apr,Banaswadi,East,Normal,Apartment,3,Sobha,2352,3,3,Fully Furnished,South-East,1-5 years,10.5,1,0,0,1,1,1,1,Borewell,Baiyappanahalli,3.0,174110,522330,4,59,2,1,1,Veg Only,87055
BLR-XPND-4911,Built-up Area,15-Mar,Whitefield,East,Hot,Builder Floor,4,Standalone,2220,5,3,Semi-Furnished,East,1-5 years,4.2,0,1,0,1,1,0,0,Borewell + Tanker,Kadugodi,1.0,192596,866682,6,35,1,0,1,Any,96298
BLR-XPND-4912,Super built-up Area,Ready To Move,Bannerghatta Road,South,Normal,Builder Floor,3,Standalone,2166,3,3,Semi-Furnished,North,1-5 years,3.6,0,1,0,1,0,0,0,Borewell,Gottigere,1.5,135560,406680,5,26,3,1,0,Veg Only,67780
BLR-XPND-4913,Carpet Area,Ready To Move,Koramangala,South,Hot,Builder Floor,3,Mantri,2157,3,2,Unfurnished,North,5-10 years,12.8,0,0,0,1,0,0,0,Cauvery,BTM Layout,2.5,175540,614390,6,59,1,1,1,Any,87770
BLR-XPND-4914,Carpet Area,Ready To Move,Whitefield,East,Hot,Apartment,2,Standalone,1370,3,0,Semi-Furnished,South,10+ years,2.6,1,1,1,1,0,0,0,Borewell,Kadugodi,1.0,108906,490077,9,27,1,1,1,Any,54453
BLR-XPND-4915,Built-up Area,Ready To Move,Banaswadi,East,Normal,Apartment,1,Sobha,707,1,3,Semi-Furnished,North-East,0-1 years,10.1,1,1,0,1,0,0,0,Tanker,Baiyappanahalli,3.0,46370,185480,2,54,1,0,1,Any,23185
BLR-XPND-4916,Carpet Area,Ready To Move,Malleshwaram,West,Normal,Builder Floor,2,Brigade,1420,3,1,Semi-Furnished,East,1-5 years,3.7,0,0,0,1,0,0,0,Tanker,Mantri Square,0.5,108510,434040,1,22,2,0,0,Any,54255
BLR-XPND-4917,Super built-up Area,Ready To Move,Malleshwaram,West,Normal,Apartment,2,Mantri,1304,2,2,Fully Furnished,North-East,0-1 years,6.0,0,0,0,1,1,1,1,Cauvery + Borewell,Mantri Square,0.5,124830,374490,2,34,1,1,1,Veg Only,62415
